Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT,TLT
Date,,,,,,
2013-04-17,85.41128540039062,122.79000091552734,123.52999877929688,122.3000030517578,122.3000030517578,9020900
2013-04-18,85.61994934082031,123.08999633789062,123.22000122070312,122.5999984741211,122.80999755859376,7009500
2013-04-19,85.43914794921875,122.83000183105467,122.9800033569336,122.62999725341795,122.94000244140624,5474300
2013-04-22,85.5017318725586,122.91999816894533,123.29000091552734,122.66999816894533,122.83999633789062,4519400
2013-04-23,85.20262908935547,122.48999786376952,123.79000091552734,122.37999725341795,123.26000213623048,8042900
2013-04-24,85.41829681396484,122.8000030517578,122.81999969482422,122.3000030517578,122.47000122070312,3673600
2013-04-25,85.04959869384766,122.2699966430664,122.37000274658205,122.0999984741211,122.25,4297800
2013-04-26,85.82864379882812,123.38999938964844,123.51000213623048,123.01000213623048,123.1999969482422,4898800
2013-04-29,85.5156478881836,122.94000244140624,123.7300033569336,122.76000213623048,123.58000183105467,4916000
2013-04-30,85.56430053710938,123.01000213623048,123.69000244140624,122.66999816894533,123.26000213623048,4477400
2013-05-01,86.44332885742188,124.01000213623048,124.26000213623048,123.43000030517578,123.45999908447266,10724600
2013-05-02,86.331787109375,123.8499984741211,123.97000122070312,123.51000213623048,123.58999633789062,4171800
2013-05-03,84.29635620117188,120.93000030517578,122.19000244140624,120.83000183105467,122.16000366210938,11283600
2013-05-06,84.08727264404297,120.62999725341795,121.25,120.31999969482422,121.1500015258789,5121900
2013-05-07,83.75962829589844,120.16000366210938,120.5,120.0500030517578,120.19000244140624,5049200
2013-05-08,83.89203643798828,120.3499984741211,120.83000183105467,120.16999816894533,120.2699966430664,5732900
2013-05-09,83.67598724365234,120.04000091552734,121.31999969482422,119.9800033569336,120.51000213623048,7527000
2013-05-10,82.77674102783203,118.75,119.79000091552734,117.8499984741211,119.76000213623048,11689000
2013-05-13,82.14244842529297,117.83999633789062,118.19000244140624,117.62999725341795,117.87999725341795,8050800
2013-05-14,81.25017547607422,116.55999755859376,118.44000244140624,116.54000091552734,118.3499984741211,9236100
2013-05-15,81.79390716552734,117.33999633789062,117.72000122070312,116.41999816894533,117.52999877929688,14608600
2013-05-16,82.64431762695312,118.55999755859376,118.94000244140624,117.93000030517578,117.97000122070312,8458400
2013-05-17,81.59870910644531,117.05999755859376,118.1500015258789,116.9800033569336,117.9499969482422,7435500
2013-05-20,81.50115203857422,116.91999816894533,117.66999816894533,116.79000091552734,117.62999725341795,5839800
2013-05-21,82.14244842529297,117.83999633789062,117.87000274658205,116.41999816894533,116.93000030517578,7781800
2013-05-22,80.92253875732422,116.08999633789062,118.5500030517578,115.8000030517578,118.0199966430664,18361500
2013-05-23,81.30595397949219,116.63999938964844,117.23999786376952,115.7699966430664,117.1500015258789,9207100
2013-05-24,81.41751861572266,116.8000030517578,117.41999816894533,116.70999908447266,116.9800033569336,5357600
2013-05-28,79.3541488647461,113.83999633789062,116.2699966430664,113.81999969482422,116.08999633789062,13567500
2013-05-29,80.24641418457031,115.12000274658205,115.18000030517578,114.45999908447266,114.62000274658205,11298600
2013-05-30,80.05120086669922,114.83999633789062,115.37000274658205,114.52999877929688,115.25,10011800
2013-05-31,79.77935791015625,114.4499969482422,115.0199966430664,113.16999816894533,114.97000122070312,18158800
2013-06-03,80.20211029052734,114.77999877929688,115.48999786376952,113.6999969482422,113.77999877929688,15564500
