Date,VVC-Price,VVC-RT,% Buys,% Sells,BS Ratio,CG-Price,CG-RT,CG-BSR,MTI,Trend
8/22/08,26.531,0.89,15.8,32.5,0.49,Y,Y,Y,0.95,DnDn
8/25/08,26.108,0.85,11.7,35.5,0.33,R,R,R,0.86,DnDn
8/26/08,26.182,0.88,12.6,30.8,0.41,Y,Y,Y,0.84,UpDn
8/27/08,26.422,0.9,14.8,29.3,0.5,G,Y,Y,0.88,UpDn
8/28/08,26.751,0.93,19.1,27.3,0.7,G,Y,Y,0.99,UpDn
8/29/08,26.536,0.93,17.7,28.0,0.63,Y,Y,Y,0.98,UpDn
9/2/08,26.317,0.91,18.1,30.3,0.6,Y,Y,Y,0.92,UpDn
9/3/08,26.213,0.92,19.8,29.1,0.68,Y,Y,Y,0.88,DnDn
9/4/08,25.584,0.87,14.3,34.1,0.42,Y,R,R,0.74,DnDn
9/5/08,25.584,0.87,14.4,34.8,0.42,Y,Y,Y,0.68,DnDn
9/8/08,25.859,0.91,19.3,33.0,0.59,Y,Y,Y,0.71,DnDn
9/9/08,25.039,0.86,15.4,37.1,0.42,R,R,R,0.63,DnDn
9/10/08,25.272,0.86,16.6,37.1,0.45,Y,Y,Y,0.62,DnDn
9/11/08,25.369,0.86,17.4,38.9,0.45,Y,Y,Y,0.62,DnDn
9/12/08,25.544,0.86,17.3,38.1,0.45,Y,Y,Y,0.64,DnDn
9/15/08,24.545,0.78,10.6,46.6,0.23,R,R,R,0.54,DnDn
9/16/08,24.836,0.82,14.2,44.8,0.32,Y,Y,Y,0.54,DnDn
9/17/08,23.881,0.74,8.4,54.5,0.15,R,R,R,0.46,DnDn
9/18/08,24.858,0.82,15.0,48.5,0.31,Y,Y,Y,0.51,DnDn
9/19/08,25.939,0.92,19.9,37.0,0.54,G,Y,Y,0.74,UpDn
9/22/08,25.134,0.84,11.4,42.4,0.27,Y,Y,Y,0.69,UpDn
9/23/08,24.758,0.83,10.5,43.9,0.24,R,Y,R,0.64,DnDn
9/24/08,24.607,0.81,8.8,46.0,0.19,Y,Y,Y,0.61,UpDn
9/25/08,24.915,0.82,10.2,43.4,0.24,G,Y,Y,0.62,UpDn
9/26/08,24.75,0.81,10.5,46.6,0.23,Y,R,R,0.61,DnDn
9/29/08,23.059,0.7,5.5,62.0,0.09,R,R,R,0.48,DnDn
9/30/08,23.808,0.76,7.3,55.4,0.13,Y,Y,Y,0.48,DnDn
10/1/08,23.693,0.75,7.4,57.5,0.13,R,R,Y,0.47,DnDn
10/2/08,22.649,0.68,5.4,67.2,0.08,Y,R,R,0.41,DnDn
10/3/08,22.293,0.65,4.5,70.5,0.06,R,R,R,0.37,DnDn
10/6/08,21.292,0.59,3.6,78.1,0.05,R,R,R,0.33,DnDn
10/7/08,20.32,0.53,2.0,83.2,0.02,R,R,R,0.3,DnDn
10/8/08,19.997,0.5,1.8,86.1,0.02,R,R,Y,0.27,DnDn
10/9/08,18.695,0.43,1.4,90.2,0.02,R,R,Y,0.24,DnDn
10/10/08,18.588,0.43,1.4,89.5,0.02,R,Y,Y,0.23,DnDn
10/13/08,20.439,0.57,2.1,83.9,0.03,Y,Y,Y,0.26,DnDn
10/14/08,20.2,0.58,2.1,83.0,0.03,R,Y,Y,0.27,DnDn
10/15/08,18.577,0.47,1.5,88.5,0.02,R,R,Y,0.25,DnDn
10/16/08,19.225,0.51,2.2,85.5,0.03,Y,Y,Y,0.25,UpDn
10/17/08,19.172,0.51,2.0,86.3,0.02,Y,Y,Y,0.25,UpDn
10/20/08,19.912,0.57,2.5,83.4,0.03,Y,Y,Y,0.27,DnDn
10/21/08,19.393,0.59,2.3,82.2,0.03,R,Y,Y,0.28,DnDn
10/22/08,18.377,0.52,1.9,85.6,0.02,R,Y,Y,0.27,DnDn
10/23/08,18.27,0.5,1.9,85.6,0.02,R,R,Y,0.26,DnDn
10/24/08,17.726,0.47,1.7,87.4,0.02,R,R,Y,0.25,DnDn
10/27/08,17.126,0.45,1.3,89.1,0.01,R,R,R,0.24,DnDn
10/28/08,18.265,0.53,1.9,83.9,0.02,Y,Y,Y,0.3,DnDn
10/29/08,18.524,0.55,2.3,83.3,0.03,Y,Y,Y,0.37,UpDn
10/30/08,19.106,0.6,3.2,80.4,0.04,Y,Y,Y,0.46,UpDn
10/31/08,19.558,0.66,4.5,76.4,0.06,Y,Y,Y,0.59,UpDn
11/3/08,19.572,0.63,3.4,77.6,0.04,Y,Y,Y,0.69,UpDn
11/4/08,20.132,0.7,4.7,69.2,0.07,G,Y,Y,0.89,UpDn
11/5/08,19.262,0.62,3.2,75.4,0.04,Y,Y,Y,0.78,UpDn
11/6/08,18.533,0.57,2.8,78.7,0.04,R,R,Y,0.63,DnDn
11/7/08,18.912,0.59,3.2,76.8,0.04,Y,Y,Y,0.59,DnDn
11/10/08,18.656,0.57,2.7,78.4,0.03,R,R,Y,0.55,DnDn
11/11/08,18.223,0.55,2.7,78.2,0.03,Y,R,Y,0.48,DnDn
11/12/08,17.409,0.48,1.8,83.2,0.02,R,R,R,0.36,DnDn
11/13/08,18.435,0.54,3.1,78.6,0.04,Y,Y,Y,0.41,DnDn
11/14/08,17.69,0.49,2.0,82.6,0.02,R,R,R,0.33,DnDn
11/17/08,17.377,0.46,2.1,83.8,0.03,R,R,Y,0.28,DnDn
11/18/08,17.321,0.48,2.2,81.5,0.03,R,Y,Y,0.26,DnDn
11/19/08,16.343,0.41,1.8,86.8,0.02,R,R,Y,0.23,DnDn
11/20/08,15.424,0.35,1.5,90.2,0.02,R,R,Y,0.2,DnDn
11/21/08,16.063,0.38,1.6,89.1,0.02,Y,Y,Y,0.2,DnDn
11/24/08,16.97,0.47,2.2,84.7,0.03,Y,Y,Y,0.22,DnDn
11/25/08,17.134,0.51,3.0,80.7,0.04,Y,Y,Y,0.31,DnDn
11/26/08,17.825,0.58,4.6,75.5,0.06,Y,Y,Y,0.52,UpDn
11/28/08,17.953,0.6,5.4,73.2,0.07,G,Y,Y,0.67,UpDn
12/1/08,16.53,0.44,2.0,84.4,0.02,R,R,R,0.49,DnDn
12/2/08,17.086,0.5,2.9,78.7,0.04,Y,Y,Y,0.5,DnDn
12/3/08,17.384,0.53,3.4,76.6,0.04,Y,Y,Y,0.55,DnDn
12/4/08,17.004,0.49,2.8,79.6,0.04,R,R,Y,0.52,DnDn
12/5/08,17.47,0.53,4.0,76.0,0.05,Y,Y,Y,0.67,DnDn
12/8/08,18.106,0.59,5.5,70.4,0.08,Y,Y,Y,0.94,UpDn
12/9/08,17.769,0.58,4.8,68.1,0.07,Y,Y,Y,0.96,UpDn
12/10/08,18.087,0.61,6.3,63.8,0.1,G,Y,Y,1.06,UpUp
12/11/08,17.632,0.56,4.7,70.5,0.07,Y,Y,Y,0.98,UpDn
12/12/08,17.891,0.59,5.8,67.3,0.09,G,Y,Y,0.98,UpDn
12/15/08,17.635,0.55,4.3,71.1,0.06,R,R,R,0.86,DnDn
12/16/08,18.47,0.68,10.3,53.3,0.19,G,Y,Y,1.09,UpUp
12/17/08,18.498,0.69,11.1,52.1,0.21,G,Y,Y,1.19,UpUp
12/18/08,18.186,0.67,9.7,54.5,0.18,Y,Y,Y,1.14,UpUp
12/19/08,18.216,0.67,10.4,53.1,0.2,G,Y,Y,1.14,UpUp
12/22/08,17.875,0.62,8.0,58.4,0.14,Y,Y,Y,1.0,UpUp
12/23/08,17.754,0.7,10.6,51.7,0.21,Y,Y,Y,0.92,DnDn
12/24/08,17.805,0.71,11.6,50.8,0.23,Y,Y,Y,0.9,DnDn
12/26/08,17.97,0.73,13.2,49.0,0.27,Y,Y,Y,0.92,DnDn
12/29/08,17.812,0.7,11.5,52.2,0.22,R,Y,Y,0.88,DnDn
12/30/08,18.221,0.81,18.9,43.7,0.43,G,Y,Y,0.99,UpDn
12/31/08,18.594,0.89,25.5,38.2,0.67,G,Y,Y,1.17,UpUp
1/2/09,19.018,0.97,33.4,32.8,1.02,G,Y,G,1.33,UpUp
1/5/09,19.055,0.95,31.4,32.0,0.98,Y,Y,Y,1.38,UpUp
1/6/09,19.328,1.05,39.0,24.6,1.58,Y,G,G,1.5,UpUp
1/7/09,18.815,0.98,32.0,27.3,1.17,Y,Y,Y,1.43,UpUp
1/8/09,18.949,1.01,34.4,26.9,1.28,G,G,G,1.42,C/Up
1/9/09,18.545,0.95,27.3,30.0,0.91,Y,R,R,1.26,DnUp
1/12/09,18.099,0.88,20.3,34.8,0.58,R,R,R,1.04,DnUp
1/13/09,18.163,0.92,22.5,31.0,0.73,Y,Y,Y,0.96,DnDn
1/14/09,17.535,0.84,15.0,39.4,0.38,R,R,R,0.75,DnDn
1/15/09,17.701,0.85,17.0,37.9,0.45,Y,Y,Y,0.69,DnDn
1/16/09,17.865,0.87,19.6,36.5,0.54,Y,Y,Y,0.7,DnDn
1/20/09,17.027,0.78,12.7,49.1,0.26,R,R,R,0.56,C/Dn
1/21/09,17.612,0.85,17.1,39.9,0.43,Y,Y,Y,0.59,DnDn
1/22/09,17.274,0.8,14.9,46.1,0.32,R,R,R,0.53,DnDn
1/23/09,17.348,0.81,15.5,45.3,0.34,Y,Y,Y,0.51,DnDn
1/26/09,17.465,0.86,18.2,40.2,0.45,Y,Y,Y,0.54,DnDn
1/27/09,17.636,0.89,21.1,35.2,0.6,Y,Y,Y,0.61,UpDn
1/28/09,18.098,0.96,28.0,30.7,0.91,G,Y,Y,0.78,UpDn
1/29/09,17.606,0.9,21.5,36.3,0.59,Y,Y,Y,0.73,UpDn
1/30/09,17.335,0.87,18.8,39.4,0.48,R,Y,Y,0.67,DnDn
2/2/09,17.354,0.86,19.0,39.3,0.48,Y,Y,Y,0.66,DnDn
2/3/09,17.522,0.94,23.5,33.1,0.71,Y,Y,Y,0.72,DnDn
2/4/09,17.474,0.93,23.1,35.1,0.66,Y,R,R,0.75,DnDn
2/5/09,17.691,0.96,26.4,33.9,0.78,G,Y,Y,0.81,UpDn
2/6/09,18.099,1.02,32.4,29.9,1.08,Y,G,G,0.99,UpDn
2/9/09,18.091,0.99,30.2,30.1,1.0,Y,R,Y,1.06,UpUp
2/10/09,17.453,0.93,22.4,34.7,0.65,R,R,R,0.91,DnDn
2/11/09,17.539,0.94,23.0,34.0,0.68,G,Y,Y,0.85,UpDn
2/12/09,17.572,0.93,23.6,35.0,0.68,Y,R,Y,0.83,DnDn
2/13/09,17.495,0.93,23.8,36.4,0.65,R,Y,R,0.8,DnDn
2/17/09,16.828,0.84,16.9,46.5,0.36,R,R,R,0.65,DnDn
2/18/09,16.711,0.82,14.2,46.5,0.3,R,R,R,0.57,DnDn
2/19/09,16.523,0.79,12.8,49.9,0.26,Y,R,R,0.51,DnDn
2/20/09,16.357,0.75,10.2,55.5,0.18,R,R,R,0.45,DnDn
2/23/09,15.837,0.71,8.0,61.8,0.13,R,R,R,0.4,DnDn
2/24/09,16.302,0.78,10.7,53.7,0.2,Y,Y,Y,0.43,DnDn
2/25/09,16.098,0.75,10.4,56.8,0.18,R,R,R,0.41,DnDn
2/26/09,15.909,0.73,10.0,59.1,0.17,R,R,R,0.39,DnDn
2/27/09,15.743,0.72,10.2,60.8,0.17,R,R,Y,0.38,DnDn
3/2/09,15.034,0.63,6.8,69.8,0.1,R,R,R,0.35,DnDn
3/3/09,14.918,0.62,5.8,71.7,0.08,R,R,R,0.33,DnDn
3/4/09,15.244,0.67,7.0,67.0,0.1,Y,Y,Y,0.33,DnDn
3/5/09,14.702,0.6,5.6,73.4,0.08,R,R,R,0.32,DnDn
3/6/09,14.676,0.6,5.4,73.4,0.07,R,Y,R,0.31,DnDn
3/9/09,14.478,0.59,5.0,74.1,0.07,R,R,Y,0.3,DnDn
3/10/09,15.166,0.69,6.6,65.6,0.1,Y,Y,Y,0.37,UpDn
3/11/09,15.21,0.7,7.4,64.7,0.11,Y,Y,Y,0.43,DnDn
3/12/09,15.776,0.8,10.4,54.6,0.19,Y,Y,Y,0.56,UpDn
3/13/09,15.872,0.81,11.1,52.1,0.21,Y,Y,Y,0.66,UpDn
3/16/09,15.8,0.77,9.0,54.9,0.16,Y,Y,Y,0.68,UpDn
3/17/09,16.201,0.84,11.0,44.4,0.25,G,Y,Y,0.83,UpDn
3/18/09,16.557,0.9,15.6,38.6,0.4,G,Y,Y,0.98,UpDn
3/19/09,16.518,0.9,15.6,39.4,0.4,Y,Y,Y,1.0,UpDn
3/20/09,16.221,0.86,13.2,42.8,0.31,Y,Y,Y,0.93,UpDn
3/23/09,17.143,0.97,23.4,32.9,0.71,G,Y,Y,1.16,UpUp
3/24/09,16.795,0.93,17.9,33.1,0.54,Y,Y,Y,1.1,UpUp
3/25/09,16.982,0.96,21.2,31.0,0.68,G,Y,Y,1.13,UpUp
3/26/09,17.423,1.04,29.7,26.6,1.12,G,G,G,1.3,C/Up
3/27/09,17.024,0.98,22.6,29.6,0.76,Y,R,R,1.23,UpUp
3/30/09,16.541,0.86,12.0,36.4,0.33,Y,R,R,0.97,DnDn
3/31/09,16.781,0.92,16.9,29.5,0.57,Y,Y,Y,0.93,DnDn
4/1/09,16.984,0.96,21.0,28.3,0.74,Y,Y,Y,0.95,UpDn
4/2/09,17.517,1.05,32.6,23.2,1.41,G,G,G,1.18,UpUp
4/3/09,17.683,1.08,35.0,21.9,1.6,G,G,G,1.35,UpUp
4/6/09,17.485,1.01,28.2,23.4,1.21,Y,Y,Y,1.3,UpUp
4/7/09,17.103,1.0,25.0,23.1,1.08,Y,Y,Y,1.17,UpUp
4/8/09,17.317,1.04,29.6,21.4,1.38,G,G,G,1.2,UpUp
4/9/09,17.938,1.14,41.2,17.5,2.35,G,G,G,1.46,UpUp
4/13/09,17.989,1.13,39.7,17.1,2.32,G,Y,Y,1.57,UpUp
4/14/09,17.695,1.11,36.2,15.9,2.27,Y,Y,Y,1.56,UpUp
4/15/09,17.883,1.14,39.2,15.5,2.52,G,G,G,1.6,UpUp
4/16/09,18.166,1.18,43.8,14.9,2.94,G,G,G,1.67,UpUp
4/17/09,18.276,1.2,46.3,14.2,3.26,G,G,G,1.71,UpUp
4/20/09,17.577,1.05,31.9,17.4,1.83,Y,Y,Y,1.56,DnUp
4/21/09,17.953,1.14,39.8,14.4,2.77,G,G,G,1.59,UpUp
4/22/09,17.944,1.14,40.3,14.5,2.79,Y,Y,G,1.59,UpUp
4/23/09,18.021,1.14,41.0,14.9,2.76,Y,Y,Y,1.61,DnUp
4/24/09,18.443,1.19,44.7,13.5,3.3,G,Y,G,1.67,UpUp
4/27/09,18.217,1.15,41.4,14.6,2.83,Y,Y,Y,1.66,UpUp
4/28/09,18.217,1.17,42.5,13.3,3.19,Y,G,G,1.66,UpUp
4/29/09,18.657,1.23,47.8,11.8,4.05,G,G,G,1.7,UpUp
4/30/09,18.564,1.23,46.7,11.6,4.03,Y,Y,Y,1.69,UpUp
5/1/09,18.635,1.24,49.0,12.1,4.06,G,G,G,1.69,UpUp
5/4/09,19.245,1.28,52.4,10.7,4.91,G,G,G,1.75,UpUp
5/5/09,19.157,1.29,52.8,9.5,5.56,Y,G,G,1.75,UpUp
5/6/09,19.357,1.31,54.8,9.4,5.83,G,G,G,1.76,UpUp
5/7/09,19.054,1.27,51.6,10.0,5.17,Y,Y,Y,1.72,UpUp
5/8/09,19.567,1.34,56.7,9.1,6.21,G,G,G,1.76,UpUp
5/11/09,19.268,1.26,51.9,9.4,5.53,Y,Y,Y,1.72,UpUp
5/12/09,19.192,1.26,50.4,8.9,5.68,Y,Y,G,1.69,UpUp
5/13/09,18.594,1.15,39.8,10.8,3.7,Y,Y,Y,1.64,DnUp
5/14/09,18.811,1.18,43.4,10.3,4.22,Y,Y,Y,1.62,DnUp
5/15/09,18.668,1.16,40.7,11.0,3.71,Y,Y,Y,1.6,DnUp
5/18/09,19.219,1.27,52.0,9.4,5.56,Y,G,G,1.62,DnUp
5/19/09,19.261,1.28,51.7,9.3,5.55,G,G,Y,1.63,UpUp
5/20/09,19.234,1.27,51.6,9.6,5.37,Y,Y,Y,1.63,UpUp
5/21/09,18.967,1.23,48.1,11.0,4.39,Y,Y,Y,1.62,UpUp
5/22/09,18.969,1.23,47.7,11.5,4.14,Y,Y,Y,1.61,UpUp
5/26/09,19.462,1.28,52.7,10.1,5.21,G,G,Y,1.64,UpUp
5/27/09,19.21,1.24,48.4,11.6,4.17,Y,Y,Y,1.63,DnUp
5/28/09,19.412,1.26,49.1,11.4,4.3,G,Y,Y,1.64,UpUp
5/29/09,19.688,1.29,52.2,11.0,4.75,G,G,G,1.68,UpUp
6/1/09,20.223,1.32,55.4,10.4,5.34,G,G,G,1.74,UpUp
6/2/09,20.311,1.28,52.4,10.5,4.97,G,Y,Y,1.74,UpUp
6/3/09,20.007,1.24,49.9,11.2,4.47,Y,Y,Y,1.71,UpUp
6/4/09,20.272,1.28,52.6,10.7,4.9,G,G,G,1.72,UpUp
6/5/09,20.225,1.27,52.5,11.1,4.72,Y,Y,Y,1.72,UpUp
6/8/09,20.122,1.23,49.0,10.9,4.51,Y,Y,Y,1.69,DnUp
6/9/09,20.246,1.22,46.9,10.9,4.31,Y,Y,Y,1.69,DnUp
6/10/09,20.193,1.21,45.2,11.5,3.92,Y,Y,Y,1.68,UpUp
6/11/09,20.333,1.23,46.3,11.8,3.93,G,Y,Y,1.69,UpUp
6/12/09,20.265,1.21,45.3,12.0,3.78,Y,Y,Y,1.69,UpUp
6/15/09,19.775,1.14,38.4,13.6,2.83,R,Y,Y,1.64,DnUp
6/16/09,19.545,1.09,31.4,15.2,2.06,R,Y,Y,1.59,DnUp
6/17/09,19.52,1.08,30.7,15.8,1.95,R,Y,Y,1.54,DnUp
6/18/09,19.58,1.08,31.8,16.0,1.99,Y,Y,Y,1.52,DnUp
6/19/09,19.681,1.1,33.4,15.4,2.16,Y,Y,Y,1.52,DnUp
6/22/09,19.058,1.02,22.7,19.0,1.19,R,Y,Y,1.29,DnUp
6/23/09,19.063,0.98,17.5,20.8,0.84,Y,R,R,1.13,DnUp
6/24/09,19.233,1.0,20.9,20.4,1.02,Y,Y,G,1.1,DnUp
6/25/09,19.633,1.05,28.4,17.6,1.61,G,Y,Y,1.23,UpUp
6/26/09,19.752,1.08,31.1,17.7,1.75,G,Y,Y,1.33,UpUp
6/29/09,19.804,1.08,32.3,17.2,1.88,Y,Y,G,1.4,UpUp
6/30/09,19.693,1.05,27.1,17.5,1.55,Y,Y,Y,1.36,UpUp
7/1/09,19.882,1.08,31.4,16.8,1.86,G,G,G,1.42,UpUp
7/2/09,19.373,1.01,22.3,20.2,1.1,Y,Y,Y,1.25,DnUp
7/6/09,19.29,0.99,21.0,21.9,0.96,Y,R,R,1.14,DnUp
7/7/09,18.968,0.94,15.3,26.4,0.58,R,R,R,0.98,DnDn
7/8/09,18.857,0.91,13.7,29.6,0.46,R,R,R,0.86,DnDn
7/9/09,18.935,0.92,14.5,28.8,0.5,Y,Y,Y,0.82,DnDn
7/10/09,18.903,0.93,15.0,29.5,0.51,R,Y,Y,0.79,C/Dn
7/13/09,19.233,0.97,19.2,25.7,0.75,Y,Y,Y,0.86,DnDn
7/14/09,19.354,0.99,19.2,22.9,0.84,Y,Y,Y,0.92,UpDn
7/15/09,19.897,1.06,30.3,19.4,1.56,Y,G,G,1.16,UpUp
7/16/09,20.076,1.08,34.0,19.1,1.78,G,G,G,1.34,UpUp
7/17/09,20.059,1.08,33.2,19.8,1.68,Y,Y,Y,1.4,UpUp
7/20/09,20.356,1.07,33.6,18.9,1.78,G,Y,G,1.5,UpUp
7/21/09,20.366,1.05,30.5,19.0,1.61,G,Y,Y,1.5,C/Up
7/22/09,20.421,1.06,32.5,19.1,1.7,G,Y,G,1.52,UpUp
7/23/09,20.864,1.12,39.7,17.3,2.29,G,G,G,1.65,UpUp
7/24/09,20.955,1.13,41.3,16.9,2.44,G,G,G,1.69,UpUp
7/27/09,21.009,1.1,38.7,16.5,2.34,G,Y,Y,1.71,UpUp
7/28/09,20.969,1.09,36.6,16.1,2.27,Y,Y,Y,1.71,UpUp
7/29/09,20.815,1.07,33.8,16.6,2.04,Y,Y,Y,1.68,UpUp
7/30/09,21.103,1.11,38.5,15.6,2.47,G,Y,G,1.71,UpUp
7/31/09,21.171,1.12,39.8,15.5,2.57,G,Y,G,1.72,UpUp
8/3/09,21.535,1.14,43.2,14.3,3.01,G,G,G,1.75,UpUp
8/4/09,21.611,1.16,43.6,13.3,3.27,G,G,G,1.73,UpUp
8/5/09,21.518,1.15,41.2,13.2,3.12,Y,Y,Y,1.7,UpUp
8/6/09,21.336,1.13,38.5,14.2,2.71,Y,Y,Y,1.67,UpUp
8/7/09,21.636,1.16,42.2,13.6,3.11,G,G,G,1.68,UpUp
8/10/09,21.571,1.14,40.5,13.8,2.94,Y,Y,Y,1.67,UpUp
8/11/09,21.336,1.1,34.4,14.2,2.43,Y,Y,Y,1.64,DnUp
8/12/09,21.571,1.12,38.2,13.8,2.76,G,Y,Y,1.64,UpUp
8/13/09,21.71,1.14,39.9,13.8,2.89,G,G,G,1.65,UpUp
8/14/09,21.454,1.1,35.3,14.8,2.4,Y,Y,Y,1.63,DnUp
8/17/09,20.924,1.02,23.3,17.1,1.37,R,Y,Y,1.44,DnUp
8/18/09,21.188,1.05,27.0,15.5,1.74,Y,Y,Y,1.43,DnUp
8/19/09,21.311,1.07,29.8,15.3,1.95,Y,Y,Y,1.47,DnUp
8/20/09,21.517,1.09,33.3,15.0,2.22,Y,Y,Y,1.53,DnUp
8/21/09,21.856,1.13,39.2,14.0,2.8,G,G,G,1.6,UpUp
8/24/09,21.854,1.11,37.0,14.6,2.54,Y,Y,Y,1.63,UpUp
8/25/09,21.919,1.12,37.4,13.0,2.87,G,G,G,1.65,UpUp
8/26/09,21.911,1.12,37.6,12.9,2.91,Y,Y,G,1.65,UpUp
8/27/09,21.947,1.12,37.8,13.2,2.86,G,Y,Y,1.66,UpUp
8/28/09,21.91,1.12,37.0,13.6,2.71,Y,Y,Y,1.66,UpUp
8/31/09,21.674,1.08,32.8,14.7,2.23,R,Y,Y,1.61,DnUp
9/1/09,21.26,1.04,24.9,15.7,1.59,Y,Y,Y,1.46,DnUp
9/2/09,21.241,1.03,24.4,16.1,1.52,R,Y,Y,1.37,DnUp
9/3/09,21.458,1.06,29.0,15.3,1.89,Y,Y,Y,1.41,DnUp
9/4/09,21.72,1.09,34.0,14.5,2.35,Y,Y,Y,1.49,DnUp
9/8/09,21.959,1.12,38.6,13.7,2.81,Y,G,G,1.56,UpUp
9/9/09,22.149,1.16,40.9,12.1,3.38,G,G,G,1.62,UpUp
9/10/09,22.38,1.18,43.9,11.9,3.68,Y,G,G,1.66,UpUp
9/11/09,22.382,1.18,43.6,12.1,3.59,Y,Y,Y,1.67,UpUp
9/14/09,22.506,1.17,42.4,12.0,3.54,G,Y,Y,1.68,UpUp
9/15/09,22.664,1.18,42.9,11.6,3.71,G,G,G,1.69,UpUp
9/16/09,23.019,1.22,47.0,10.9,4.29,G,G,G,1.72,UpUp
9/17/09,22.963,1.21,47.0,10.8,4.34,Y,Y,G,1.71,UpUp
9/18/09,23.016,1.22,47.5,11.3,4.2,G,G,Y,1.71,UpUp
9/21/09,22.917,1.21,46.8,11.3,4.15,Y,Y,Y,1.7,UpUp
9/22/09,23.122,1.23,47.7,10.5,4.55,G,G,G,1.72,UpUp
9/23/09,22.893,1.21,46.0,11.1,4.15,Y,Y,Y,1.7,DnUp
9/24/09,22.584,1.16,41.3,12.1,3.4,R,Y,Y,1.66,DnUp
9/25/09,22.503,1.15,40.1,12.2,3.3,Y,Y,Y,1.62,DnUp
9/28/09,22.856,1.18,44.1,11.4,3.86,Y,Y,Y,1.63,DnUp
9/29/09,22.855,1.17,42.3,11.3,3.73,Y,Y,Y,1.63,DnUp
9/30/09,22.776,1.16,41.1,12.1,3.39,R,Y,Y,1.62,DnUp
10/1/09,22.212,1.09,31.3,15.0,2.08,R,Y,Y,1.53,DnUp
10/2/09,22.107,1.07,28.0,15.9,1.75,R,Y,Y,1.43,DnUp
10/5/09,22.44,1.13,37.3,14.2,2.62,Y,Y,Y,1.46,DnUp
10/6/09,22.772,1.12,36.8,13.3,2.77,Y,Y,Y,1.51,DnUp
10/7/09,22.821,1.12,37.5,13.4,2.8,Y,Y,Y,1.54,UpUp
10/8/09,23.052,1.14,40.5,13.4,3.02,Y,G,G,1.59,UpUp
10/9/09,23.158,1.16,41.9,13.0,3.22,Y,G,G,1.63,UpUp
10/12/09,23.197,1.13,38.6,13.2,2.92,G,Y,Y,1.64,UpUp
10/13/09,23.157,1.1,34.3,13.5,2.54,Y,Y,Y,1.63,UpUp
10/14/09,23.526,1.13,38.9,12.6,3.08,G,G,G,1.67,UpUp
10/15/09,23.538,1.13,38.5,13.0,2.97,G,Y,Y,1.67,UpUp
10/16/09,23.383,1.11,36.5,13.8,2.64,Y,Y,Y,1.65,UpUp
10/19/09,23.61,1.12,37.3,13.8,2.69,G,Y,Y,1.67,UpUp
10/20/09,23.415,1.08,32.4,14.6,2.22,Y,Y,Y,1.64,UpUp
10/21/09,23.251,1.06,29.0,15.5,1.87,Y,Y,Y,1.57,DnUp
10/22/09,23.446,1.07,32.6,15.3,2.13,Y,Y,Y,1.59,DnUp
10/23/09,23.165,1.04,27.3,17.6,1.55,R,Y,Y,1.46,DnUp
10/26/09,22.898,1.0,22.7,19.1,1.19,Y,Y,Y,1.3,DnUp
10/27/09,22.708,0.97,17.0,20.4,0.83,R,R,R,1.15,DnUp
10/28/09,22.12,0.89,8.9,27.5,0.32,R,R,R,0.93,C/Dn
10/29/09,22.576,0.94,14.5,23.9,0.61,Y,Y,Y,0.92,DnDn
10/30/09,22.028,0.88,9.0,29.3,0.31,R,R,R,0.8,DnDn
11/2/09,22.091,0.91,11.7,28.1,0.42,Y,Y,Y,0.76,DnDn
11/3/09,22.267,0.93,13.1,26.8,0.49,Y,Y,Y,0.78,DnDn
11/4/09,22.243,0.93,13.7,28.2,0.49,Y,Y,Y,0.78,UpDn
11/5/09,22.664,0.98,19.7,24.4,0.81,G,Y,Y,0.88,UpDn
11/6/09,22.668,0.98,20.0,24.7,0.81,Y,Y,Y,0.93,UpDn
11/9/09,23.129,1.0,25.7,23.3,1.1,G,Y,G,1.06,UpUp
11/10/09,23.049,0.97,22.6,24.4,0.93,Y,Y,R,1.09,UpUp
11/11/09,23.18,0.98,24.1,23.6,1.02,G,Y,G,1.14,C/Up
11/12/09,22.866,0.94,19.7,26.6,0.74,Y,R,R,1.08,UpUp
11/13/09,23.059,0.97,22.6,25.7,0.88,G,Y,Y,1.11,UpUp
11/16/09,23.454,1.0,27.1,22.9,1.18,G,Y,G,1.23,UpUp
11/17/09,23.434,0.99,26.2,22.9,1.15,Y,Y,Y,1.26,UpUp
11/18/09,23.35,0.98,25.7,24.1,1.07,Y,Y,Y,1.25,UpUp
11/19/09,23.008,0.95,19.7,26.5,0.75,Y,Y,R,1.13,UpUp
11/20/09,22.925,0.94,18.1,27.0,0.67,Y,R,R,1.05,DnUp
11/23/09,23.219,0.96,23.3,26.1,0.89,Y,Y,Y,1.08,DnUp
11/24/09,23.147,0.95,19.7,25.1,0.78,R,R,R,1.07,DnUp
11/25/09,23.273,0.96,22.2,25.4,0.87,Y,Y,Y,1.08,DnUp
11/27/09,22.834,0.91,15.2,29.3,0.52,R,R,R,0.98,DnDn
11/30/09,22.93,0.92,16.1,28.5,0.56,G,Y,Y,0.94,UpDn
12/1/09,23.255,0.94,20.5,26.1,0.78,G,Y,Y,0.99,UpDn
12/2/09,23.359,0.95,22.0,25.5,0.86,Y,Y,Y,1.04,UpUp
12/3/09,23.163,0.94,19.5,27.0,0.72,R,R,R,1.01,C/Dn
12/4/09,23.324,0.96,22.5,24.9,0.91,Y,Y,Y,1.04,UpUp
